barcode,cat_code,cat_desc,rng_code,rng_desc,sku_code,sku_desc,lifecycle_desc,contents_unit,contents_value,physical_height,physical_length,physical_width,physical_unit,weight_unit,weight_value
5028197353292,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000052,NEW WHITE MUSK BODY LOTION 500ML,OBSOLETE ARTICLES,ML,500.000,1,1,1,Centimeter,Grams,567
101010049,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
2000000000435,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197198329,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197201999,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197563196,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197831530,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
5028197831547,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000053,VITAMIN E NOURISHING NIGHT CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,6,6,Centimeter,Grams,70
112000047,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
2000000000442,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
5028197097493,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
5028197286392,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
5028197452599,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
5028197849344,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
5028197884109,24,BATH AND SHOWER/26,200,OLIVE,0000000000050,OLIVE BATH & SHOWER GEL 250ML,DISCON PRODUCT NON ORDERABLE,ML,250.000,14,6,6,Centimeter,Grams,286
126000124,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000054,NEW WHITE MUSK ANTI-PERSPIRANT DEODORANT 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,87
2000000000459,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000054,NEW WHITE MUSK ANTI-PERSPIRANT DEODORANT 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,87
5028197612108,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000054,NEW WHITE MUSK ANTI-PERSPIRANT DEODORANT 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,87
130180061,25,MAKE UP/27,018,ACCESSORIES,0000000000055,DIVA LINE SOFTENER,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
2000000000466,25,MAKE UP/27,018,ACCESSORIES,0000000000055,DIVA LINE SOFTENER,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
50525607,25,MAKE UP/27,018,ACCESSORIES,0000000000055,DIVA LINE SOFTENER,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
112000055,24,BATH AND SHOWER/26,200,OLIVE,0000000000057,OLIVE SOAP 100G,DISCON PRODUCT NON ORDERABLE,G,100.000,4,9,9,Centimeter,Grams,102
2000000000473,24,BATH AND SHOWER/26,200,OLIVE,0000000000057,OLIVE SOAP 100G,DISCON PRODUCT NON ORDERABLE,G,100.000,4,9,9,Centimeter,Grams,102
5028197288754,24,BATH AND SHOWER/26,200,OLIVE,0000000000057,OLIVE SOAP 100G,DISCON PRODUCT NON ORDERABLE,G,100.000,4,9,9,Centimeter,Grams,102
5028197562649,24,BATH AND SHOWER/26,200,OLIVE,0000000000057,OLIVE SOAP 100G,DISCON PRODUCT NON ORDERABLE,G,100.000,4,9,9,Centimeter,Grams,102
5028197846626,24,BATH AND SHOWER/26,200,OLIVE,0000000000057,OLIVE SOAP 100G,DISCON PRODUCT NON ORDERABLE,G,100.000,4,9,9,Centimeter,Grams,102
101010057,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
2000000000480,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
5028197199593,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
5028197199609,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
5028197815028,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
5028197831493,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
5028197944315,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000056,VIT.E SINK-IN MOISTURE MASK 100ML,PHASE OUT PRODUCTS,ML,100.000,4,7,7,Centimeter,Grams,120
130180079,25,MAKE UP/27,018,ACCESSORIES,0000000000058,DIVA EYELINER BRUSH,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
2000000000497,25,MAKE UP/27,018,ACCESSORIES,0000000000058,DIVA EYELINER BRUSH,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
50525614,25,MAKE UP/27,018,ACCESSORIES,0000000000058,DIVA EYELINER BRUSH,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
112000063,23,BODY CARE/25,200,OLIVE,0000000000059,NEW OLIVE BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,245
2000000000503,23,BODY CARE/25,200,OLIVE,0000000000059,NEW OLIVE BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,245
5028197225889,23,BODY CARE/25,200,OLIVE,0000000000059,NEW OLIVE BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,245
5028197842307,23,BODY CARE/25,200,OLIVE,0000000000059,NEW OLIVE BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,245
5028197855826,23,BODY CARE/25,200,OLIVE,0000000000059,NEW OLIVE BODY SCRUB 200ML,OLD PRODUCT NO STOCK,ML,200.000,5,9,9,Centimeter,Grams,245
126000132,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000060,NEW WHITE MUSK LOTION 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
2000000000510,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000060,NEW WHITE MUSK LOTION 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
5028197252977,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000060,NEW WHITE MUSK LOTION 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
5028197373405,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000060,NEW WHITE MUSK LOTION 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
101010065,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000062,VIT.E EYE CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,2,10,3,Centimeter,Grams,19
2000000000527,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000062,VIT.E EYE CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,2,10,3,Centimeter,Grams,19
50058624,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000062,VIT.E EYE CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,2,10,3,Centimeter,Grams,19
96017425,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000062,VIT.E EYE CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,2,10,3,Centimeter,Grams,19
96040195,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000062,VIT.E EYE CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,2,10,3,Centimeter,Grams,19
112010004,23,BODY CARE/25,201,SHEA,0000000000063,NEW SHEA BODY BUTTER 200ML,DISCON PRODUCT NON ORDERABLE,ML,200.000,4,10,10,Centimeter,Grams,247
2000000000534,23,BODY CARE/25,201,SHEA,0000000000063,NEW SHEA BODY BUTTER 200ML,DISCON PRODUCT NON ORDERABLE,ML,200.000,4,10,10,Centimeter,Grams,247
5028197345778,23,BODY CARE/25,201,SHEA,0000000000063,NEW SHEA BODY BUTTER 200ML,DISCON PRODUCT NON ORDERABLE,ML,200.000,4,10,10,Centimeter,Grams,247
130180087,25,MAKE UP/27,018,ACCESSORIES,0000000000061,DIVA BROW & LASH BRUSH/COMB,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
2000000000541,25,MAKE UP/27,018,ACCESSORIES,0000000000061,DIVA BROW & LASH BRUSH/COMB,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
50525676,25,MAKE UP/27,018,ACCESSORIES,0000000000061,DIVA BROW & LASH BRUSH/COMB,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
126000140,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000064,NEW WHITE MUSK BATH & SHOWER GEL 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
2000000000558,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000064,NEW WHITE MUSK BATH & SHOWER GEL 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
5028197252915,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000064,NEW WHITE MUSK BATH & SHOWER GEL 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
5028197781354,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000064,NEW WHITE MUSK BATH & SHOWER GEL 60ML,OBSOLETE ARTICLES,ML,60.000,1,1,1,Centimeter,Grams,1
112010012,23,BODY CARE/25,201,SHEA,0000000000066,SHEA BODY SCRUB 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
2000000000565,23,BODY CARE/25,201,SHEA,0000000000066,SHEA BODY SCRUB 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
5028197757502,23,BODY CARE/25,201,SHEA,0000000000066,SHEA BODY SCRUB 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
101010081,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
2000000000572,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
5028197120108,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
5028197177652,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
5028197188405,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
5028197257842,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000065,VIT.E FACE MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,125
130180095,25,MAKE UP/27,018,ACCESSORIES,0000000000067,DIVA BRUSH FACE & BODY,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,53
2000000000589,25,MAKE UP/27,018,ACCESSORIES,0000000000067,DIVA BRUSH FACE & BODY,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,53
50525652,25,MAKE UP/27,018,ACCESSORIES,0000000000067,DIVA BRUSH FACE & BODY,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,53
112010020,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
2000000000596,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
5028197151577,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
5028197683863,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
5028197853334,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
5028197896812,19,CELEBRATIONS/10,011,BATH & BODY,0000000000072,SHEA BODY BUTTER 50ML,OLD PRODUCT NO STOCK,ML,50.000,3,8,8,Centimeter,Grams,70
126000158,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000071,NEW WHITE MUSK EAU DE TOILETTE 30ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000000602,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000071,NEW WHITE MUSK EAU DE TOILETTE 30ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
5028197245542,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000071,NEW WHITE MUSK EAU DE TOILETTE 30ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
50541997,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000071,NEW WHITE MUSK EAU DE TOILETTE 30ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
101010106,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
2000000000619,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
5028197137052,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
5028197199470,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
5028197300043,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
5028197580919,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
5028197944650,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000070,VITAMIN E SPF15 MOISTURE LOTION 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,11,6,6,Centimeter,Grams,64
130180128,25,MAKE UP/27,018,ACCESSORIES,0000000000073,DIVA LIPSTICK/CONCEALER BRUSH,UNKNOWN,,,7,25,25,Centimeter,Grams,887
2000000000626,25,MAKE UP/27,018,ACCESSORIES,0000000000073,DIVA LIPSTICK/CONCEALER BRUSH,UNKNOWN,,,7,25,25,Centimeter,Grams,887
50525645,25,MAKE UP/27,018,ACCESSORIES,0000000000073,DIVA LIPSTICK/CONCEALER BRUSH,UNKNOWN,,,7,25,25,Centimeter,Grams,887
112010038,23,BODY CARE/25,201,SHEA,0000000000076,SHEA LIP BUTTER 10ML,OBSOLETE ARTICLES,ML,10.000,3,4,4,Centimeter,Grams,18
2000000000633,23,BODY CARE/25,201,SHEA,0000000000076,SHEA LIP BUTTER 10ML,OBSOLETE ARTICLES,ML,10.000,3,4,4,Centimeter,Grams,18
50068937,23,BODY CARE/25,201,SHEA,0000000000076,SHEA LIP BUTTER 10ML,OBSOLETE ARTICLES,ML,10.000,3,4,4,Centimeter,Grams,18
5028197757076,23,BODY CARE/25,201,SHEA,0000000000076,SHEA LIP BUTTER 10ML,OBSOLETE ARTICLES,ML,10.000,3,4,4,Centimeter,Grams,18
101010122,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
2000000000640,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
5028197197568,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
5028197199180,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
5028197200312,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
5028197563462,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
5028197976309,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000077,VITAMIN E GENTLE FACIAL WASH 100ML,DISCON PRODUCT NON ORDERABLE,ML,100.000,15,4,4,Centimeter,Grams,118
126000182,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000075,NEW WHITE MUSK EXTRA RICH BODY CREAM 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,240
2000000000657,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000075,NEW WHITE MUSK EXTRA RICH BODY CREAM 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,240
5028197193164,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000075,NEW WHITE MUSK EXTRA RICH BODY CREAM 200ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,240
130180136,25,MAKE UP/27,018,ACCESSORIES,0000000000078,DIVA PROFESSIONAL POWDER PUFF,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,3
2000000000664,25,MAKE UP/27,018,ACCESSORIES,0000000000078,DIVA PROFESSIONAL POWDER PUFF,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,3
50525577,25,MAKE UP/27,018,ACCESSORIES,0000000000078,DIVA PROFESSIONAL POWDER PUFF,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,3
112010046,23,BODY CARE/25,201,SHEA,0000000000080,SHEA BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
2000000000688,23,BODY CARE/25,201,SHEA,0000000000080,SHEA BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
5028197812638,23,BODY CARE/25,201,SHEA,0000000000080,SHEA BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
101010130,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000079,VIT.E NOURISHING NIGHT CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,4,4,4,Centimeter,Grams,36
2000000000671,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000079,VIT.E NOURISHING NIGHT CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,4,4,4,Centimeter,Grams,36
5028197201937,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000079,VIT.E NOURISHING NIGHT CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,4,4,4,Centimeter,Grams,36
5028197323769,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000079,VIT.E NOURISHING NIGHT CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,4,4,4,Centimeter,Grams,36
5028197831554,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000079,VIT.E NOURISHING NIGHT CREAM 15ML,DISCON PRODUCT NON ORDERABLE,ML,15.000,4,4,4,Centimeter,Grams,36
126000190,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000081,NEW WHITE MUSK HAND CREAM 100ML,UNKNOWN,,,1,1,1,Centimeter,Grams,128
2000000000695,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000081,NEW WHITE MUSK HAND CREAM 100ML,UNKNOWN,,,1,1,1,Centimeter,Grams,128
5028197190033,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000081,NEW WHITE MUSK HAND CREAM 100ML,UNKNOWN,,,1,1,1,Centimeter,Grams,128
130180144,25,MAKE UP/27,018,ACCESSORIES,0000000000082,DIVA PROFESSIONAL MAKE UP SPONGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,7
2000000000701,25,MAKE UP/27,018,ACCESSORIES,0000000000082,DIVA PROFESSIONAL MAKE UP SPONGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,7
50525553,25,MAKE UP/27,018,ACCESSORIES,0000000000082,DIVA PROFESSIONAL MAKE UP SPONGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,7
101010156,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000083,VIT.E FACE WASH 30ML,OBSOLETE ARTICLES,ML,30.000,1,1,1,Centimeter,Grams,30
2000000000718,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000083,VIT.E FACE WASH 30ML,OBSOLETE ARTICLES,ML,30.000,1,1,1,Centimeter,Grams,30
5028197348915,19,CELEBRATIONS/10,010,FACIAL SKIN CARE,0000000000083,VIT.E FACE WASH 30ML,OBSOLETE ARTICLES,ML,30.000,1,1,1,Centimeter,Grams,30
167530007,23,BODY CARE/25,201,SHEA,0000000000086,POT POURRI OCEAN REEF 97,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
2000000000725,23,BODY CARE/25,201,SHEA,0000000000086,POT POURRI OCEAN REEF 97,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
5028197712419,23,BODY CARE/25,201,SHEA,0000000000086,POT POURRI OCEAN REEF 97,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
126000207,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000085,WHITE MUSK PERFUME OIL 30ML,OLD PRODUCT NO STOCK,ML,30.000,1,1,1,Centimeter,Grams,1
2000000000732,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000085,WHITE MUSK PERFUME OIL 30ML,OLD PRODUCT NO STOCK,ML,30.000,1,1,1,Centimeter,Grams,1
5028197251697,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000000085,WHITE MUSK PERFUME OIL 30ML,OLD PRODUCT NO STOCK,ML,30.000,1,1,1,Centimeter,Grams,1
101010164,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
2000000000749,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
5028197198596,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
5028197213817,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
5028197563516,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
5028197982928,10,FACIAL SKIN CARE/1,101,VITAMIN E,0000000000087,VIT.E ILLUMINATING MOISTURE CREAM 50ML,DISCON PRODUCT NON ORDERABLE,ML,50.000,4,7,7,Centimeter,Grams,71
130180160,25,MAKE UP/27,018,ACCESSORIES,0000000000088,DIVA LARGE PENCIL SHARPENER,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
2000000000756,25,MAKE UP/27,018,ACCESSORIES,0000000000088,DIVA LARGE PENCIL SHARPENER,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
